indicator_data year,ISO Country code_,surface area (Km2)_,population_2017,population_2018,population_2019,population_2020,population_2021,,GINI index_varies by country,happy planet index_2016,happy planet index_2017,happy planet index_2018,happy planet index_2019,happy planet index_2020,human development index_2017,human development index_2018,human development index_2019,human development index_2020,human development index_2021,sustainable economic development assessment (SEDA)_2018,,GDP growth(annual %)_2017,GDP growth(annual %)_2018,GDP growth(annual %)_2019,GDP growth(annual %)_2020,GDP growth(annual %)_2021,GDP ($ USD billions PPP)_2018,GDP ($ USD billions PPP)_2019,GDP ($ USD billions PPP)_2020,GDP ($ USD billions PPP)_2021,GDP per capita in $ (PPP)_2018,GDP per capita in $ (PPP)_2019,GDP per capita in $ (PPP)_2020,GDP per capita in $ (PPP)_2021,Economic Growth_2018,Economic Growth_2021,,health expenditure % of GDP_2014,health expenditure % of GDP_2015,health expenditure % of GDP_2016,health expenditure % of GDP_2017,health expenditure % of GDP_2018,health expenditure % of GDP_2019,health expenditure % of GDP_2020,health expenditure % of GDP_2021,health expenditure per person_2015,health expenditure per person_2018,health expenditure per person_2019,infant mortality_2020,"maternal mortality per 100,000 live births_2017",,education expenditure% of GDP_2014,education expenditure% of GDP_2018,education expenditure% of GDP_2021,Education as % of GDP_2018,Education as % of GDP_2021,% of primary school aged kids out of school_2018,% of primary school aged kids out of school_2021,,unemployment (%)_2017,unemployment (%)_2018,unemployment (%)_2019,unemployment (%)_2020,unemployment (%)_2021,% of population in extreme poverty_2021,% of population with access to electricity_2020,,political rights score_2018,political rights score_2022,civil liberties score_2018,civil liberties score_2022,political stability and absence of violence_2017,political stability and absence of violence_2021,government effectiveness_2017,government effectiveness_2021,regulatory quality_2017,regulatory quality_2021,rule of law_2017,rule of law_2021,control of corruption_2017,control of corruption_2021,judicial effectiveness score_2018,judicial effectiveness score_2022,government integrity score_2018,government integrity score_2022,overall economic freedom score_2017,overall economic freedom score_2022,financial freedom score_2018,financial freedom score_2022,government expenditure (% of GDP)_2018,,CO2e emissions per capita_2015,CO2e emissions per capita_2016,CO2e emissions per capita_2017,CO2e emissions per capita_2018,CO2e emissions per capita_2019,share of electricity from renewables generation_2015,,% of seats held by women in national parliaments_2017,% of seats held by women in national parliaments_2018,% of seats held by women in national parliaments_2019,% of seats held by women in national parliaments_2020,% of seats held by women in national parliaments_2021,Military Spending as % of GDP_2017,Military Spending as % of GDP_2018,Military Spending as % of GDP_2019,Military Spending as % of GDP_2020,Military Spending as % of GDP_2021
Nigeria,NGA,910768,193495907,198387623,203304492,208327405,213401323,,48.8,22.2,39.1,38.9,34.1,41.2,0.53,0.53,0.54,0.54,0.54,26.5,,0.81,2.7,2.21,3.65,3.65,1009.75,1032.05,1013.53,1050.5,5278.23,5352.24,5185.99,5459.16,1.92,3.65,,-,-,-,-,-,-,-,-,215,66.5,71.5,13.8,917,,-,-,-,-,-,-,-,,8.39,5,8.53,9.71,9.79,9,55.4,,25,20,25,23,-1.94,-1.78,-0.96,-1,-0.89,-0.93,-0.87,-0.86,-1.07,-1.07,39.6,33.8,14.4,22.7,58.5,54.4,40,40,11,,0.59,0.59,0.56,0.55,0.57,0.19,,5.6,5.56,3,7.2,3.61,1621.2,2043.1,1860.3,2567.9,4466.4
Norway,NOR,304282,5276968,5311916,5347896,5379475,5408320,,26.8,36.8,50.5,50.2,50.9,51.3,0.95,0.96,0.96,0.96,0.96,85.3,,2.32,1.6,0.75,3.92,3.88,341.78,344.32,341.85,355.26,69808.33,66799.16,62644.85,79201.23,1.12,3.92,,7.7,7.57,8.03,7.91,7.64,-,-,7.64,6222,8271.9,8007.4,23.6,2,,7.68,7.64,-,7.64,-,0,0.01,,4.16,4.8,3.69,4.42,4.99,0.2,100,,40,40,60,60,1.15,1.1,1.98,1.84,1.81,1.64,2.02,1.95,2.24,2.14,86,97.3,93.6,96,74.3,76.9,60,60,48.6,,7.61,7.4,7.15,7.08,6.72,0.99,,39.6,41.42,41,41.4,44.97,6853.3,7541.1,7542.1,7269.9,8251.7
Oman,OMN,309500,4541854,4601157,4602768,4543399,4520471,,-,21.1,-,-,-,-,0.82,0.83,0.84,0.83,0.82,62.1,,0.3,4.1,-1.13,-3.2,3.09,157.42,155.64,150.66,0,33373.38,32604.35,31117.76,-,1.29,-3.2,,-,-,-,5.84,5.21,5.41,-,5.41,1636,678,624.7,35.3,19,,-,5.21,5.41,5.21,5.41,3.24,1.63,,2.57,17.5,1.85,2.94,3.12,-,100,,6,6,17,18,0.74,0.51,0.21,-0.12,0.42,0.33,0.43,0.41,0.25,0.09,57.4,27.1,51.5,53.3,61,56.6,60,60,50,,16.73,16.4,15.84,16.43,15.28,-,,1.2,1.18,2,2.3,2.33,6802.7,7565.3,6551,6095.7,5783.6
Pakistan,PAK,770875,216379655,219731479,223293280,227196741,231402117,,30.7,31.5,55.1,52.4,45.1,-,0.56,0.55,0.55,0.54,0.54,27.9,,4.43,4.2,2.5,6.03,6.49,1123.58,1151.65,1136.33,1204.85,5420.7,5542.21,5426.02,5877.64,6.15,6.03,,2.47,2.65,3,2.9,-,2.51,-,2.51,134,42.9,39.5,12.3,140,,2.47,-,2.51,-,2.51,-,-,,3.92,5.9,3.54,4.3,4.35,0.6,75.38,,19,15,24,22,-2.4,-1.67,-0.58,-0.4,-0.59,-0.73,-0.72,-0.64,-0.78,-0.79,34,28.5,27.3,27.4,54.4,48.8,40,40,19.8,,0.78,0.85,0.92,0.85,0.88,0.33,,20.6,20.23,20,20.2,20.18,11461.3,11732.1,10388.3,10394.5,11304.8
Panama,PAN,74340,4096063,4165255,4232532,4294396,4351267,,50.7,39.5,60.1,58.7,57.9,-,0.79,0.81,0.82,0.8,0.81,54.5,,5.59,5.8,2.98,15.34,15.34,129.65,133.51,109.55,126.35,31780.6,32767.19,26780.3,31680.19,3.69,15.34,,-,2.84,2.85,2.88,2.88,3.13,3.91,3.91,1543,1131.7,1192.8,10,52,,-,2.88,3.91,2.88,3.91,-,10.51,,3.86,5.8,4.73,12.85,12.09,0.4,96.7,,35,35,48,48,0.39,0.29,0.01,0.16,0.39,0.19,0.04,-0.25,-0.54,-0.57,29.4,50.7,38.8,38,67,65.4,70,70,23.1,,2.7,2.67,2.47,2.42,3.14,0.67,,18.3,18.31,21,22.5,22.54,0,0,0,0,0
Papua New Guinea,PNG,452860,9114796,9329227,9542486,9749640,9949437,,50.9,-,-,-,-,-,0.54,0.55,0.56,0.56,0.56,-,,3.53,9,4.48,1.5,0.3,36.06,37.67,36.35,36.9,4289.68,4473.78,4285.77,4445.36,-0.28,1.5,,-,-,-,1.96,1.87,-,-,1.87,99,63.5,65.1,3.7,145,,-,1.87,-,1.87,-,-,-,,2.51,2.5,2.45,2.6,2.75,-,60.4,,25,23,38,39,-0.58,-0.58,-0.66,-0.89,-0.65,-0.83,-0.82,-0.74,-0.9,-0.76,55.1,44.2,33.1,26.2,55.7,54.6,30,30,24.5,,0.75,0.86,0.83,0.81,0.86,0.24,,0,0,0,0,0,80.9,80,91.7,85.9,88.7
Paraguay,PRY,397302,6355404,6443328,6530026,6618695,6703799,,51.7,23.3,46.5,46.9,47.6,-,0.7,0.73,0.73,0.73,0.72,46.2,,4.81,3,-0.4,4.2,4.1,89.23,88.87,88.14,91.85,13134.16,13147.96,13034.72,13975.86,3.2,4.2,,4.79,3.34,-,3.09,3.28,3.47,3.3,3.3,724,390,388.4,14.2,129,,-,3.28,3.3,3.28,3.3,-,-,,4.61,5.4,6.59,7.55,7.21,0.2,100,,27,28,37,37,0.12,0,-0.81,-0.62,-0.23,-0.21,-0.65,-0.56,-0.72,-1.01,28.2,37.9,28.3,29.5,62.1,62.9,60,60,24.4,,1.03,1.15,1.27,1.31,1.17,1,,13.8,15,15,16.3,16.25,348.2,386.6,375.8,364.3,372.6
Peru,PER,1279996,31605486,32203944,32824861,33304756,33715471,,45.3,34.6,53.5,53.3,55.9,-,0.75,0.78,0.78,0.76,0.76,49.3,,2.52,3.3,2.24,13.35,13.35,408.87,418.03,372.24,421.94,13086.79,13401.01,11908.06,13895.28,3.97,13.35,,3.7,3.97,3.81,3.93,3.71,3.82,4.25,4.25,671,365.9,370.1,20.9,88,,3.69,3.71,4.25,3.71,4.25,1.42,-,,3.69,4.9,3.38,7.18,4.83,1.8,99.31,,31,30,42,42,-0.26,-0.41,-0.13,-0.26,0.42,0.08,-0.5,-0.52,-0.5,-0.63,33.5,49.7,36.6,39.7,68.7,66.5,60,60,21.9,,1.78,1.83,1.72,1.7,1.75,0.54,,27.7,27.69,30,26.2,40,2665.8,2648.7,2766.8,2653.6,2360.6
Philippines,PHL,298170,106738501,108568836,110380804,112190977,113880328,,44.4,35,53.6,54.9,57.1,49.3,0.7,0.71,0.72,0.71,0.7,44.5,,6.93,5.8,6.12,5.7,5.7,908.26,963.83,872.09,921.83,8719.59,9290.97,8394.24,9119.69,6.34,5.7,,2.79,3.33,3.57,4.4,3.13,3.23,3.88,3.88,323,128.6,142.1,15.7,121,,-,3.13,3.88,3.13,3.88,3.8,3.56,,2.55,5.9,2.24,2.52,2.41,0.5,96.84,,27,25,35,30,-1.24,-0.93,-0.06,0.07,0.02,0.08,-0.41,-0.64,-0.48,-0.51,38.2,25.6,34.4,34.7,65,61.1,60,60,18.9,,1.08,1.16,1.25,1.28,1.35,0.27,,29.5,29.45,28,28,27.96,4096.3,2842.6,3471.6,3732.7,4090.5
Poland,POL,304255,37974826,37974750,37965475,37899070,37747124,,30.8,27.5,45,44.3,45,44.9,0.87,0.88,0.88,0.88,0.88,67.7,,5.14,3.6,4.45,5.73,6.85,1202.82,1259.89,1227.88,1298.27,31953.04,33797.77,34286.99,37502.56,5.35,5.73,,4.94,4.81,4.63,4.56,4.62,-,-,4.62,1704,978.7,1014,52.4,2,,4.91,4.62,-,4.62,-,2.16,1.14,,4.89,6.2,3.28,3.16,3.37,0.1,100,,36,34,49,47,0.52,0.51,0.63,0.29,0.88,0.84,0.47,0.44,0.73,0.57,56.6,54.7,50.9,60.6,68.5,68.7,70,70,41.7,,7.61,7.9,8.24,8.21,7.77,0.15,,28,28.04,29,28.7,28.32,9870.7,12040.7,11786.2,13718.3,13710.7
Portugal,PRT,91470,10300300,10283822,10286263,10297081,10325147,,33.9,24.8,45.6,46.1,46.3,47,0.85,0.86,0.87,0.86,0.87,70.8,,3.51,1.5,2.68,4.88,5.48,350.07,359.46,329.11,345.18,34928.54,36172.07,34177.09,35888.17,2.85,4.88,,5.12,4.89,-,5.02,4.68,-,-,4.68,2661,2216.3,2221.4,16.2,8,,5.12,4.68,-,4.68,-,0.42,0.36,,8.87,11.2,6.46,6.79,6.65,0.2,100,,39,39,58,56,1.08,0.95,1.33,0.99,0.91,0.74,1.13,1.13,0.87,0.77,70.1,92.1,56.8,67.8,63.4,70.8,60,60,48.4,,4.81,4.72,5.18,4.81,4.34,0.5,,34.8,34.78,39,40,40,3675.7,4273.8,4275.6,4303,4908.9
Qatar,QAT,11586,2711755,2766732,2807235,2760385,2688235,,-,-,-,-,24.3,-,0.86,0.85,0.86,0.85,0.86,70.8,,-1.5,3.3,0.77,1.52,1.59,253.05,255.01,245.73,249.47,93143.35,93844.06,89961.43,93521.44,1.23,1.52,,3.61,-,-,2.97,-,2.8,3.23,3.23,3900,1730.2,1807.2,5.6,9,,3.61,-,3.23,-,3.23,1.34,1.92,,0.14,0.2,0.1,0.21,0.26,-,100,,7,7,17,18,0.55,0.96,0.74,1.11,0.42,0.86,0.72,0.93,0.73,0.81,59.8,38.8,71.6,60,72.6,67.7,60,60,36.4,,35.11,33.49,32.28,31.24,32.47,-,,0,9.76,10,9.8,4.44,-,-,-,-,11593.4
Romania,ROU,229891,19588715,19473970,19371648,19265250,19119880,,27.3,28.8,48.5,47.6,46.2,-,0.81,0.83,0.83,0.82,0.82,60,,8.2,3.7,3.85,5.88,5.1,555.46,578.73,557.04,589.79,29342.04,31867.26,32202.21,35413.99,4.47,5.88,,3.12,3.11,2.98,3.1,3.34,-,-,3.34,1090,687.2,738.6,4.4,19,,3.13,3.34,-,3.34,-,12.5,12.68,,4.93,6.4,3.91,5.03,5.17,0.8,100,,35,35,49,48,0.06,0.53,-0.17,-0.13,0.49,0.31,0.39,0.41,-0.03,-0.04,59.7,64.8,40,45.4,69.4,67.1,50,50,33.2,,3.7,3.63,3.79,3.86,3.82,0.41,,20.7,20.67,22,21.9,18.54,3622.1,4359,4613,5052.3,5563.3
Russia,RUS,16377742,144496739,144477859,144406261,144073139,143449286,,41.2,18.7,35.4,35.1,34.9,35.1,0.82,0.84,0.85,0.83,0.82,57,,1.83,-3.7,2.2,4.82,4.75,3913.98,4000.01,3892.68,4080.29,28821.26,30067.74,29916.01,32803.36,2.81,4.82,,4.01,3.83,3.76,4.69,4.68,-,-,4.68,1414,609,653.4,30.3,17,,-,4.68,-,4.68,-,0.16,0.07,,5.21,5.7,4.5,5.59,5.01,0,100,,5,5,15,14,-0.67,-0.65,-0.08,-0.18,-0.48,-0.53,-0.79,-0.87,-0.89,-0.9,46.9,34.7,38.1,29.7,58.2,56.1,30,30,35.3,,11.05,10.89,11.04,11.5,11.8,0.17,,15.8,15.78,16,15.8,16.22,66913,61609.2,65201.3,61712.5,65907.7
Rwanda,RWA,24668,12230339,12531808,12835028,13146362,13461888,,50.4,19.6,37.4,41.1,39.2,-,0.52,0.53,0.53,0.53,0.53,38,,3.98,6.9,9.46,10.88,10.88,25.7,28.13,27.18,30.14,2138.65,2321.53,2213.57,2494.05,8.58,10.88,,4.2,3.65,3.44,3.13,3.07,3.24,3.33,3.82,143,52.3,51.4,31.8,248,,-,3.07,3.82,3.07,3.82,4.32,6.34,,1.14,2.5,1.1,1.49,1.61,-,100,,8,8,15,14,0.04,0.17,0.26,0.26,0.15,0.07,0.13,0.2,0.63,0.6,79.6,26.6,61.2,54.7,69.1,57.1,40,40,27.2,,0.08,0.1,0.1,0.1,0.11,0.5,,61.3,61.25,61,61.3,61.25,115.7,119,124.1,147.9,164
Saudi Arabia,SAU,2149690,34193122,35018133,35827362,35997107,35950396,,45.9,-,39.6,40.1,41.6,42,0.85,0.87,0.87,0.87,0.88,62.6,,-0.74,3.4,0.33,3.24,3.24,1605.26,1610.62,1543.98,1594.02,48767.84,48983.55,46778.3,49551.33,2.51,3.24,,-,-,8.51,8.02,7.09,6.79,7.81,7.81,3121,1341.5,1316.3,39.9,17,,-,7.09,7.81,7.09,7.81,-,5.18,,5.89,5.5,5.67,7.45,7.36,-,100,,0,1,7,6,-0.62,-0.58,0.25,0.5,0,0.34,0.1,0.23,0.36,0.31,60.2,35.8,49.9,50.7,59.6,55.5,50,50,40,,17.26,16.8,15.94,14.89,15.28,0,,19.9,19.87,20,19.9,19.87,70400,74612.3,65362.7,64558.4,55564.3
Senegal,SEN,192530,15157793,15574909,16000781,16436120,16876720,,40.3,21.9,45.4,46,51.2,-,0.51,0.51,0.51,0.51,0.51,38.4,,7.39,6.5,4.61,6.06,6.06,52.47,54.89,55.62,58.99,3388.55,3510.42,3503.6,3768.67,6.21,6.06,,5.72,5.46,5.11,4.62,4.86,5.35,5.5,5.5,97,61.8,59.1,1.8,315,,7.4,4.86,5.5,4.86,5.5,-,24.64,,3.69,9.5,2.86,3.62,3.72,1.8,70.37,,31,29,44,39,-0.04,-0.17,-0.32,0.06,-0.15,-0.31,-0.15,-0.36,-0.09,0.06,40.4,49.8,42.6,47.8,55.7,60,40,40,30.2,,0.65,0.69,0.65,0.65,0.65,0.11,,41.8,41.82,42,43,43.03,305.4,385.1,356.8,345.6,474
Serbia,SRB,77474,7020858,6982604,6945235,6899126,6834326,,38.7,29,45.7,51.2,53.2,53.5,0.79,0.81,0.81,0.8,0.8,54.9,,2.1,0.7,4.33,7.39,7.55,121.87,127.14,125.94,135.25,17717.91,18822.36,19093.96,21432.41,4.5,7.39,,3.93,3.79,3.63,3.71,3.58,3.62,-,3.58,1324,617.1,641,50.3,12,,4.18,3.58,3.62,3.58,3.62,1.43,2.89,,13.48,16.5,10.39,9.01,11.81,1.2,100,,28,21,45,41,0.1,-0.13,0.19,0.05,0.01,0.05,-0.19,-0.09,-0.37,-0.44,48.2,50.4,36.5,37.9,62.5,65.2,50,50,44.5,,6.4,6.6,6.74,6.61,6.62,0.28,,34.4,34.4,38,38.8,39.2,801.7,817.7,1143.8,1121.2,1270.8
Sierra Leone,SLE,71620,7677565,7861281,8046828,8233970,8420641,,34,15.3,32.1,33.6,29,-,0.42,0.47,0.48,0.48,0.48,32.9,,4.19,-21.5,5.25,3.05,4.1,12.66,13.32,13.06,13.46,1694.13,1777.16,1726.96,1816.17,3.46,3.05,,2.66,3.06,3.06,4.66,6.99,7.45,8.81,8.81,256,44.3,46.2,11.1,1120,,2.66,6.99,8.81,6.99,8.81,-,-,,4.66,3,4.65,5.2,5.33,6,26.2,,28,28,38,37,0.03,-0.16,-1.21,-1.11,-0.92,-0.96,-0.79,-0.82,-0.59,-0.43,29.6,41.9,22,32.4,51.8,52,20,20,18.4,,0.12,0.12,0.12,0.11,0.12,0.63,,12.4,12.33,12,12.3,12.33,39.6,29.6,27.4,22.4,27.3
Singapore,SGP,709,5612253,5638676,5703569,5685807,5453566,,45.9,-,44.6,45.1,45.5,-,0.93,0.94,0.94,0.94,0.94,81.8,,4.66,2,1.1,7.61,7.61,554.49,560.57,537.34,578.25,100686.24,102431.32,99681.29,116486.47,3.66,7.61,,2.92,2.86,2.87,2.77,2.86,2.74,2.51,2.51,3681,2667.7,2632.7,16.6,8,,-,2.86,2.51,2.86,2.51,0.2,0.1,,4.2,1.8,3.1,4.1,3.62,-,100,,19,19,33,28,1.59,1.49,2.21,2.29,2.12,2.23,1.82,1.86,2.13,2.17,90.9,58.3,91.2,92.8,88.8,84.4,80,80,17.7,,8.21,8.22,8.76,8.41,8.31,0.03,,23,23,23,29.5,29.81,10178.7,10581.9,10402.6,9978.6,11115.3
Slovakia,SVK,48105,5439232,5446771,5454147,5458827,5447247,,23.7,28.2,46.4,45.9,46.6,49.7,0.86,0.86,0.86,0.86,0.85,67.4,,2.94,3.6,2.52,3.02,3.01,169.72,174.14,166.55,171.58,31214.59,31966.55,31356.46,33010.29,3.79,3.02,,4.23,4.59,3.91,3.94,3.97,-,-,3.97,2062,1299.9,1342.1,1.8,5,,4.23,3.97,-,3.97,-,4.43,3.29,,8.13,10,5.75,6.69,6.74,0.1,100,,36,37,53,53,0.88,0.56,0.81,0.53,0.82,0.87,0.57,0.71,0.22,0.24,38.8,71.9,38.2,53.7,65.3,69.7,70,70,43.1,,5.67,5.8,6.17,6.06,5.7,0.24,,20,20,20,22.7,22.67,1049.1,1296,1802.5,2047.2,1983.2
Slovenia,SVN,20151,2066388,2073894,2088385,2102419,2108079,,24.4,24.6,45.8,45.8,47.9,48.7,0.9,0.92,0.92,0.91,0.92,72.6,,4.82,2.9,3.45,8.11,8.21,78.78,81.34,77.9,84.22,38961.54,40670.88,39725.26,43624.67,4.42,8.11,,5.29,4.91,4.79,4.78,4.94,-,-,4.94,2734,2169.6,2219.1,2.1,7,,5.29,4.94,-,4.94,-,0.23,0.11,,6.56,8.7,4.45,4.97,4.42,0,100,,39,38,54,52,0.89,0.76,1.17,1.18,0.58,0.83,1.02,1.03,0.81,0.72,57.7,91.6,52.1,66.7,64.8,70.5,50,50,47.9,,6.37,6.73,6.83,6.78,6.51,0.31,,36.7,24.44,28,27.8,26.67,473.8,529.5,572.9,567.7,734.4
Solomon Islands,SLB,27986,643634,659249,674993,691191,707851,,-,-,-,-,-,-,0.55,0.57,0.57,0.57,0.56,-,,3.08,3.3,1.75,-0.18,-0.2,833.91,850.94,801.91,832.06,2761.6,2772.8,2618.32,2656.1,3.94,-0.18,,9.81,10.13,12,12.11,10.81,11.13,12.75,12.75,173,96.4,111.9,80.1,104,,-,10.81,12.75,10.81,12.75,4.38,6.65,,0.71,31.4,0.75,0.92,1.03,-,73.35,,28,30,44,49,0.21,0.49,-1.01,-0.91,-0.8,-0.86,-0.21,-0.35,0.11,-0.14,57.3,59.5,36.8,42.3,57.5,56.5,30,30,46.3,,0.51,0.57,0.54,0.55,0.54,-,,2,2.04,4,6.4,8,-,-,-,-,-
Somalia,SOM,627337,14864221,15411094,15981300,16537016,17065581,,-,-,-,-,-,-,-,-,-,-,-,-,,2.35,3.7,7.46,3.33,4.05,1.76,1.78,1.71,1.7,1156.52,1236.52,1245.64,1302.45,7.68,3.33,,-,-,-,-,-,-,-,-,-,-,-,4.9,829,,-,-,-,-,-,-,-,,18.88,6.6,18.83,19.72,19.86,-,49.73,,1,1,6,6,-2.33,-2.68,-2.21,-2.05,-2.29,-1.82,-2.31,-2.27,-1.72,-1.78,25.4,-,17.8,-,-,-,-,-,-,,0.05,0.05,0.04,0.04,0.04,0.01,,24.4,24.36,24,24.4,24.36,61.8,76.6,71.7,98.2,113.5
South Africa,ZAF,1214470,56641209,57339635,58087055,58801927,59392255,,62.5,15.9,32.6,35,36.2,34.3,0.7,0.73,0.74,0.73,0.71,38.5,,1.16,1.3,0.3,4.91,4.91,16.95,18.32,18.77,19.4,14207.43,14288.59,13359.48,14420.17,1.49,4.91,,5.49,5.48,5.44,5.6,5.64,5.92,6.19,6.19,1086,564.5,546.7,41.7,119,,6.05,5.64,6.19,5.64,6.19,11.01,10.79,,27.04,25.9,28.47,29.22,33.56,-,84.39,,32,33,46,46,-0.27,-0.71,0.28,-0.02,0.23,-0.07,-0.01,0.13,-0.01,0.02,65.9,61.3,45.4,48.4,63,56.2,50,50,32.6,,7.6,7.53,7.69,7.58,7.51,0.02,,42,42.75,46,46.8,46.58,3591.5,3622.9,3435.4,3231,3265.6
South Sudan,SSD,644329,10658226,10395329,10447666,10606227,10748272,,46,-,-,-,-,-,0.39,0.4,0.39,0.39,0.39,-,,-,-,-,-,-,801.93,802.83,751.19,788.11,-,-,-,-,-,-,,1.23,1.47,1.54,-,-,-,-,-,71,26.7,22.6,50.3,1150,,1.71,-,-,-,-,-,-,,12.25,-,12.23,14.03,13.91,-,7.24,,-2,-3,4,4,-2.46,-2.3,-2.48,-2.38,-1.94,-1.98,-1.94,-2.05,-1.71,-1.82,-,-,-,-,-,-,-,-,-,,0.18,0.16,0.14,0.15,0.15,0.01,,28.5,28.46,28,28.5,32.36,72.4,149.1,186.5,128.9,170.4
Spain,ESP,498980,46593236,46797754,47134837,47365655,47415750,,35.9,36,51.6,52.9,52.3,54.9,0.89,0.9,0.91,0.9,0.91,71.8,,2.98,3.2,1.98,5.13,5.52,1883.93,1923.22,1715.07,1803.04,40696.39,41695.15,37756.35,40775.28,2.29,5.13,,4.3,4.29,4.23,4.21,4.18,-,-,-,3183,2740.3,2711.2,1.7,4,,4.28,4.18,-,4.18,-,3.08,2.8,,17.22,19.4,14.1,15.53,14.73,0.6,100,,38,37,56,53,0.27,0.58,1.03,0.95,0.94,0.81,1.01,0.88,0.49,0.74,62,74.3,51.5,67.2,65.1,68.2,70,70,43.7,,5.52,5.31,5.65,5.49,5.09,0.36,,39.1,39.14,44,44,43.43,16043.5,17823.3,17189.3,17431.8,19544.5
Sri Lanka,LKA,64630,21444000,21670000,21803000,21919000,22156000,,39.2,33.8,47.7,48.5,46.8,-,0.77,0.78,0.78,0.78,0.78,49.3,,6.46,5.2,-0.22,3.66,3.33,278.68,285.17,274.86,284.91,13167.56,13631.56,13226.73,14127.21,3.27,3.66,,1.93,2.23,-,-,2.14,1.93,-,1.93,353,162.1,160.7,33.9,36,,1.93,2.14,1.93,2.14,1.93,0.54,-,,4.05,5,4.35,5.88,5.39,-,100,,24,23,31,32,-0.06,-0.32,-0.15,-0.08,-0.13,-0.37,0.06,0.04,-0.45,-0.33,52,57.7,30.7,40.1,57.8,53.3,40,40,18.9,,0.97,1.03,1.09,1,1.09,0.5,,5.8,5.78,5,5.4,5.38,1866.5,1638.9,1560.1,1529.4,1563.1
Sudan,SDN,1861484,40679828,41999059,43232093,44440486,45657202,,-,-,-,-,39.6,-,0.5,0.51,0.51,0.51,0.51,26.5,,0.71,3.5,-2.18,0.11,-1.87,182.66,178.68,172.2,172.4,4474.16,4349.71,4142.11,4217.22,-2.68,0.11,,-,-,-,-,-,-,-,-,277,59.5,46.9,28.9,295,,-,-,-,-,-,32.87,-,,17.53,13.3,17.65,19.65,19.81,-,55.39,,4,0,4,10,-2.01,-1.94,-1.41,-1.64,-0.56,-1.47,-1.11,-1.21,-1.54,-1.29,21.4,13.2,21.2,14.6,49.4,32,20,20,12.5,,0.49,0.54,0.52,0.5,0.48,0.66,,30.5,30.52,-,-,-,4383,1047.9,722.3,934.3,375.2
Suriname,SUR,156000,587559,593715,600301,607065,612985,,-,25.4,-,-,-,-,0.72,0.76,0.76,0.74,0.73,52.7,,1.57,0.1,1.17,-3.48,-2.73,10.95,11.07,9.31,8.98,19459.7,19840.18,16733.38,16675.64,4.95,-3.48,,-,5.53,5.64,5.46,4.92,6.83,5.01,5.01,1017,475,619.2,4.7,120,,-,4.92,5.01,4.92,5.01,13.83,11.77,,7.9,10,8.04,9.78,10.06,-,98.2,,34,34,44,45,0.14,0.37,-0.62,-0.65,-0.54,-0.7,-0.15,-0.1,-0.17,-0.4,21.4,45.8,39.9,37.6,48.1,48.1,30,30,28.1,,4.73,5.07,4.25,3.72,4.56,0.61,,25.5,25.49,31,29.4,29.41,-,-,-,-,-
Sweden,SWE,410335,10057698,10175214,10278887,10353442,10415811,,24.9,28,48.1,49.4,50.5,50.5,0.93,0.94,0.95,0.94,0.95,81.9,,2.57,4.1,1.99,4.8,5.08,532.67,543.25,527.25,552.56,53521.63,54598.78,55064.89,59323.96,1.95,4.8,,7.57,7.44,7.62,7.57,7.64,-,-,7.64,5299,6005.1,5671.4,37.4,4,,7.68,7.64,-,7.64,-,0.13,0.12,,6.72,7.1,6.83,8.29,8.66,0.2,100,,40,40,60,60,0.98,1.03,1.84,1.65,1.8,1.75,1.94,1.73,2.14,2.13,88.2,97.1,92.9,95.7,76.3,77.9,80,80,50.6,,4,3.91,3.81,3.54,3.41,0.65,,43.6,46.13,47,47,46.99,5526.6,5732.8,5839.6,6271.3,7887.4
Switzerland,CHE,39997,8451840,8514329,8575280,8638167,8703405,,29.5,34.3,57,58.1,60.1,62.3,0.94,0.96,0.96,0.96,0.96,83.8,,1.36,0.9,1.14,3.69,4.22,601.09,608.37,593.81,615.73,71660.21,72033.93,71745.3,77324.09,2.92,3.69,,4.88,4.94,4.93,4.95,4.86,-,-,4.86,7583,9870.7,9666.3,-,5,,5.05,4.86,-,4.86,-,0.08,0.08,,4.8,4.6,4.39,4.82,5.32,-,100,,39,39,57,57,1.21,1.13,2.06,2.03,1.88,1.73,1.93,1.81,1.99,1.99,82.1,98,82.8,92.3,81.7,84.2,90,90,34,,4.72,4.74,4.58,4.4,4.36,0.65,,32.5,32.5,42,41.5,42.5,4628.4,4736.8,5021.9,6389.7,5738.4
Syria,SYR,183630,18983373,19333463,20098251,20772595,21324367,,-,19.1,-,-,-,-,0.54,0.58,0.58,0.58,0.58,-,,-0.72,-4.8,1.22,-,-,0,0,0,0,-,-,-,-,1.48,-,,-,-,-,-,-,-,-,-,-,-,-,-,31,,-,-,-,-,-,-,-,,8.75,14.3,8.77,10.26,10.57,-,89.14,,-3,-3,2,4,-2.63,-2.66,-1.79,-1.74,-1.83,-1.63,-2.09,-2.07,-1.56,-1.78,22.1,-,23.1,-,-,-,-,-,-,,1.32,1.39,1.55,1.42,1.51,0.02,,13.2,13.2,13,11.2,11.2,-,-,-,-,-
